ASCII SAMPLE CYCLES :			21082026  zz20 monoliths 1st.mdc
DATE :	21/08/2026	TIME :	12:05:33
CONVERTED CYCLES :			9750
Number of stored cycles			9750
Printed start cycle			1
Printed end cycle			9750
Number of stored datablocks			1
Datablock 0	Ion Current	[A]	
'0/0'	14.13	min:	1.68131E-010	max:	3.40415E-010	
'0/1'	16.13	min:	-5.87995E-013	max:	9.41275E-011	
'0/2'	18.16	min:	2.43818E-012	max:	2.42057E-011	
'0/3'	28.19	min:	2.87695E-009	max:	4.88846E-009	
'0/4'	32.22	min:	-6.73765E-013	max:	1.83888E-013	
'0/5'	40.22	min:	-8.66422E-013	max:	-5.88922E-013	
'0/6'	44.28	min:	-9.21663E-013	max:	1.14578E-009	
Cycle	Date	Time	RelTime[s]	'0/0'	'0/1'	'0/2'	'0/3'	'0/4'	'0/5'	'0/6'	
7631	21/08/2026	13:49:18:32	6225.33	2.19202E-010	6.03715E-011	2.85971E-012	3.48422E-009	-4.93271E-013	-7.94313E-013	7.51437E-010	
7632	21/08/2026	13:49:19:13	6226.14	2.19293E-010	6.03937E-011	2.84228E-012	3.4838E-009	-4.83632E-013	-7.81152E-013	7.51566E-010	
7633	21/08/2026	13:49:19:93	6226.94	2.19182E-010	6.03733E-011	2.84655E-012	3.48397E-009	-5.21633E-013	-7.856E-013	7.51362E-010	
7634	21/08/2026	13:49:20:74	6227.75	2.19234E-010	6.03251E-011	2.83812E-012	3.48384E-009	-4.51192E-013	-7.85044E-013	7.51437E-010	
7635	21/08/2026	13:49:21:55	6228.56	2.19219E-010	6.03622E-011	2.85342E-012	3.48348E-009	-4.8503E-013	-7.98576E-013	7.51566E-010	
7636	21/08/2026	13:49:22:36	6229.37	2.19201E-010	6.03362E-011	2.8219E-012	3.4846E-009	-5.0532E-013	-8.12665E-013	7.51624E-010	
7637	21/08/2026	13:49:23:16	6230.17	2.19145E-010	6.03585E-011	2.85712E-012	3.48366E-009	-4.8289E-013	-7.71327E-013	7.51511E-010	
7638	21/08/2026	13:49:23:97	6230.98	2.19289E-010	6.03822E-011	2.83357E-012	3.48384E-009	-4.79183E-013	-7.75503E-013	7.51548E-010	
7639	21/08/2026	13:49:24:77	6231.78	2.19312E-010	6.03474E-011	2.83487E-012	3.48385E-009	-4.76588E-013	-7.83005E-013	7.51678E-010	
7640	21/08/2026	13:49:25:57	6232.58	2.19145E-010	6.03937E-011	2.85267E-012	3.48348E-009	-4.92344E-013	-7.91903E-013	7.52141E-010	
7641	21/08/2026	13:49:26:38	6233.39	2.19255E-010	6.04464E-011	2.81244E-012	3.4833E-009	-4.63612E-013	-8.0525E-013	7.52215E-010	
7642	21/08/2026	13:49:27:18	6234.19	2.19201E-010	6.03937E-011	2.82542E-012	3.48439E-009	-4.64353E-013	-7.85415E-013	7.51881E-010	
7643	21/08/2026	13:49:27:99	6235	2.19293E-010	6.04067E-011	2.81772E-012	3.48509E-009	-4.96793E-013	-8.18967E-013	7.51807E-010	
7644	21/08/2026	13:49:28:79	6235.8	2.19219E-010	6.03863E-011	2.83116E-012	3.48478E-009	-4.86968E-013	-7.58536E-013	7.51882E-010	
7645	21/08/2026	13:49:29:60	6236.61	2.19219E-010	6.04141E-011	2.8332E-012	3.48441E-009	-4.83446E-013	-8.08216E-013	7.51919E-010	
7646	21/08/2026	13:49:30:41	6237.42	2.19347E-010	6.04086E-011	2.83969E-012	3.48438E-009	-5.06618E-013	-8.21562E-013	7.52104E-010	
7647	21/08/2026	13:49:31:21	6238.22	2.19219E-010	6.03474E-011	2.85606E-012	3.48473E-009	-4.79554E-013	-7.75034E-013	7.5203E-010	
7648	21/08/2026	13:49:32:02	6239.03	2.19253E-010	6.04123E-011	2.8219E-012	3.48439E-009	-4.86227E-013	-7.81522E-013	7.52122E-010	
7649	21/08/2026	13:49:32:82	6239.83	2.19182E-010	6.04716E-011	2.84581E-012	3.48421E-009	-4.82149E-013	-7.82449E-013	7.52048E-010	
7650	21/08/2026	13:49:33:63	6240.64	2.19274E-010	6.04241E-011	2.84155E-012	3.48458E-009	-5.09769E-013	-7.68732E-013	7.52054E-010	
7651	21/08/2026	13:49:34:44	6241.45	2.19256E-010	6.039E-011	2.85174E-012	3.4853E-009	-5.31457E-013	-8.0803E-013	7.51881E-010	
7652	21/08/2026	13:49:35:24	6242.25	2.19271E-010	6.03981E-011	2.87083E-012	3.48456E-009	-4.68246E-013	-8.01357E-013	7.52011E-010	
7653	21/08/2026	13:49:36:04	6243.05	2.19219E-010	6.03887E-011	2.82943E-012	3.48384E-009	-4.84667E-013	-8.18782E-013	7.5203E-010	
7654	21/08/2026	13:49:36:85	6243.86	2.19256E-010	6.04011E-011	2.86381E-012	3.48402E-009	-4.76959E-013	-7.83747E-013	7.52382E-010	
7655	21/08/2026	13:49:37:66	6244.67	2.19127E-010	6.04493E-011	2.81893E-012	3.48367E-009	-4.92344E-013	-8.03211E-013	7.52623E-010	
7656	21/08/2026	13:49:38:46	6245.47	2.19202E-010	6.04642E-011	2.84043E-012	3.48384E-009	-4.82149E-013	-8.00616E-013	7.52493E-010	
7657	21/08/2026	13:49:39:26	6246.27	2.19183E-010	6.04512E-011	2.82226E-012	3.48384E-009	-4.69729E-013	-8.10811E-013	7.52048E-010	
7658	21/08/2026	13:49:40:06	6247.06	2.19237E-010	6.0429E-011	2.8368E-012	3.48421E-009	-4.73992E-013	-7.6039E-013	7.51993E-010	
7659	21/08/2026	13:49:40:86	6247.86	2.19182E-010	6.03585E-011	2.83302E-012	3.4843E-009	-5.27194E-013	-7.73551E-013	7.51807E-010	
7660	21/08/2026	13:49:41:66	6248.66	2.19219E-010	6.03474E-011	2.81596E-012	3.48438E-009	-4.94312E-013	-7.856E-013	7.51919E-010	
7661	21/08/2026	13:49:42:47	6249.47	2.19272E-010	6.04271E-011	2.80466E-012	3.4842E-009	-4.94013E-013	-7.58165E-013	7.51695E-010	
7662	21/08/2026	13:49:43:28	6250.28	2.19313E-010	6.0383E-011	2.81489E-012	3.48515E-009	-4.91047E-013	-8.01357E-013	7.51974E-010	
7663	21/08/2026	13:49:44:08	6251.08	2.19256E-010	6.03906E-011	2.8232E-012	3.48419E-009	-4.78812E-013	-7.79669E-013	7.519E-010	
7664	21/08/2026	13:49:44:89	6251.89	2.19293E-010	6.03678E-011	2.81114E-012	3.48509E-009	-5.08101E-013	-7.78371E-013	7.51844E-010	
7665	21/08/2026	13:49:45:70	6252.71	2.1931E-010	6.03863E-011	2.83376E-012	3.48456E-009	-4.94754E-013	-7.86898E-013	7.51993E-010	
7666	21/08/2026	13:49:46:51	6253.51	2.19405E-010	6.04113E-011	2.82338E-012	3.48491E-009	-4.89193E-013	-7.50565E-013	7.51844E-010	
7667	21/08/2026	13:49:47:32	6254.32	2.1933E-010	6.03826E-011	2.85582E-012	3.48367E-009	-4.91232E-013	-7.68546E-013	7.52215E-010	
7668	21/08/2026	13:49:48:12	6255.12	2.19309E-010	6.03919E-011	2.81942E-012	3.48404E-009	-4.97164E-013	-8.0803E-013	7.52419E-010	
7669	21/08/2026	13:49:48:93	6255.93	2.19237E-010	6.04459E-011	2.81986E-012	3.48367E-009	-4.94198E-013	-7.94313E-013	7.52456E-010	
7670	21/08/2026	13:49:49:73	6256.73	2.1925E-010	6.04642E-011	2.79965E-012	3.48403E-009	-4.92311E-013	-8.26197E-013	7.52419E-010	
7671	21/08/2026	13:49:50:54	6257.54	2.19219E-010	6.04289E-011	2.78816E-012	3.48405E-009	-5.24784E-013	-7.99318E-013	7.52197E-010	
7672	21/08/2026	13:49:51:35	6258.35	2.19446E-010	6.04178E-011	2.82244E-012	3.48476E-009	-5.17369E-013	-7.74108E-013	7.52234E-010	
7673	21/08/2026	13:49:52:16	6259.16	2.19238E-010	6.04215E-011	2.82018E-012	3.48549E-009	-4.92344E-013	-8.19709E-013	7.52067E-010	
7674	21/08/2026	13:49:52:97	6259.97	2.19349E-010	6.03678E-011	2.82115E-012	3.48491E-009	-4.9531E-013	-7.7281E-013	7.52215E-010	
7675	21/08/2026	13:49:53:77	6260.77	2.19367E-010	6.04382E-011	2.82641E-012	3.48471E-009	-5.19038E-013	-7.90049E-013	7.52318E-010	
7676	21/08/2026	13:49:54:58	6261.59	2.19293E-010	6.04252E-011	2.80337E-012	3.48438E-009	-4.56382E-013	-7.68917E-013	7.52549E-010	
7677	21/08/2026	13:49:55:38	6262.38	2.19367E-010	6.04011E-011	2.8028E-012	3.48441E-009	-5.13662E-013	-8.07103E-013	7.52586E-010	
7678	21/08/2026	13:49:56:19	6263.19	2.19291E-010	6.04456E-011	2.82377E-012	3.48474E-009	-4.90861E-013	-7.76703E-013	7.52252E-010	
7679	21/08/2026	13:49:57:00	6264	2.1933E-010	6.04401E-011	2.82449E-012	3.48385E-009	-4.94939E-013	-8.16557E-013	7.52437E-010	
7680	21/08/2026	13:49:57:80	6264.8	2.19292E-010	6.0434E-011	2.83302E-012	3.48473E-009	-4.54343E-013	-7.72624E-013	7.523E-010	
7681	21/08/2026	13:49:58:61	6265.61	2.19349E-010	6.03993E-011	2.85397E-012	3.48476E-009	-4.8048E-013	-8.07103E-013	7.52289E-010	
7682	21/08/2026	13:49:59:42	6266.42	2.19272E-010	6.04419E-011	2.81791E-012	3.4846E-009	-4.92159E-013	-8.07289E-013	7.52847E-010	
7683	21/08/2026	13:50:00:22	6267.22	2.19238E-010	6.04368E-011	2.81837E-012	3.48494E-009	-4.70289E-013	-8.16557E-013	7.52827E-010	
7684	21/08/2026	13:50:01:02	6268.02	2.19237E-010	6.04178E-011	2.85156E-012	3.48462E-009	-4.91947E-013	-8.15361E-013	7.52567E-010	
7685	21/08/2026	13:50:01:82	6268.82	2.19287E-010	6.04241E-011	2.83339E-012	3.48421E-009	-4.79554E-013	-7.77815E-013	7.52271E-010	
7686	21/08/2026	13:50:02:62	6269.62	2.19238E-010	6.039E-011	2.82709E-012	3.48421E-009	-4.70285E-013	-7.79854E-013	7.52419E-010	
7687	21/08/2026	13:50:03:42	6270.42	2.19365E-010	6.04122E-011	2.84171E-012	3.48385E-009	-4.84744E-013	-7.99689E-013	7.52456E-010	
7688	21/08/2026	13:50:04:23	6271.23	2.19183E-010	6.04178E-011	2.79817E-012	3.48473E-009	-4.89944E-013	-7.93703E-013	7.52197E-010	
7689	21/08/2026	13:50:05:04	6272.04	2.19342E-010	6.04775E-011	2.81133E-012	3.48438E-009	-5.20335E-013	-7.76332E-013	7.52475E-010	
7690	21/08/2026	13:50:05:85	6272.85	2.19312E-010	6.0468E-011	2.79355E-012	3.48456E-009	-4.68246E-013	-7.99318E-013	7.52677E-010	
7691	21/08/2026	13:50:06:66	6273.66	2.19328E-010	6.04586E-011	2.7909E-012	3.48473E-009	-4.89193E-013	-7.87269E-013	7.52623E-010	
7692	21/08/2026	13:50:07:47	6274.47	2.1931E-010	6.04772E-011	2.78723E-012	3.48439E-009	-5.02866E-013	-7.71512E-013	7.52382E-010	
7693	21/08/2026	13:50:08:28	6275.28	2.19442E-010	6.04938E-011	2.79034E-012	3.48567E-009	-4.69173E-013	-7.85331E-013	7.52512E-010	
7694	21/08/2026	13:50:09:09	6276.09	2.19367E-010	6.04327E-011	2.85644E-012	3.48567E-009	-4.53973E-013	-8.06547E-013	7.52475E-010	
7695	21/08/2026	13:50:09:89	6276.89	2.1946E-010	6.04364E-011	2.818E-012	3.48608E-009	-4.92159E-013	-7.93757E-013	7.52604E-010	
7696	21/08/2026	13:50:10:70	6277.7	2.19423E-010	6.04397E-011	2.83098E-012	3.48534E-009	-4.73928E-013	-7.5279E-013	7.52677E-010	
7697	21/08/2026	13:50:11:50	6278.5	2.19386E-010	6.0502E-011	2.81615E-012	3.48489E-009	-5.11067E-013	-8.03396E-013	7.52641E-010	
7698	21/08/2026	13:50:12:30	6279.3	2.19442E-010	6.04624E-011	2.83472E-012	3.48534E-009	-4.85577E-013	-7.80039E-013	7.52507E-010	
7699	21/08/2026	13:50:13:11	6280.11	2.19386E-010	6.04734E-011	2.78779E-012	3.4853E-009	-5.0773E-013	-7.72995E-013	7.5279E-010	
7700	21/08/2026	13:50:13:91	6280.91	2.19293E-010	6.04493E-011	2.80392E-012	3.48608E-009	-4.73807E-013	-7.64401E-013	7.52753E-010	
7701	21/08/2026	13:50:14:72	6281.72	2.19559E-010	6.0466E-011	2.7994E-012	3.48552E-009	-5.04764E-013	-8.1285E-013	7.52772E-010	
7702	21/08/2026	13:50:15:52	6282.52	2.19442E-010	6.04642E-011	2.81448E-012	3.48634E-009	-5.18883E-013	-7.94869E-013	7.52716E-010	
7703	21/08/2026	13:50:16:33	6283.33	2.19442E-010	6.04568E-011	2.77908E-012	3.4864E-009	-4.701E-013	-7.72068E-013	7.52696E-010	
7704	21/08/2026	13:50:17:13	6284.14	2.19516E-010	6.05124E-011	2.80911E-012	3.48688E-009	-5.01592E-013	-7.94313E-013	7.52456E-010	
7705	21/08/2026	13:50:17:94	6284.95	2.19534E-010	6.04883E-011	2.80526E-012	3.48645E-009	-4.96978E-013	-7.8041E-013	7.52827E-010	
7706	21/08/2026	13:50:18:74	6285.75	2.19479E-010	6.04549E-011	2.82838E-012	3.48663E-009	-4.77885E-013	-7.77073E-013	7.52586E-010	
7707	21/08/2026	13:50:19:56	6286.56	2.19386E-010	6.04831E-011	2.8143E-012	3.48701E-009	-4.76032E-013	-7.94313E-013	7.53049E-010	
7708	21/08/2026	13:50:20:36	6287.37	2.1933E-010	6.04957E-011	2.8434E-012	3.48534E-009	-4.61387E-013	-7.87454E-013	7.53376E-010	
7709	21/08/2026	13:50:21:17	6288.18	2.1946E-010	6.04957E-011	2.83135E-012	3.48663E-009	-5.38131E-013	-7.80966E-013	7.5355E-010	
7710	21/08/2026	13:50:21:98	6288.99	2.19389E-010	6.05235E-011	2.82319E-012	3.48719E-009	-4.93948E-013	-8.05435E-013	7.5329E-010	
7711	21/08/2026	13:50:22:79	6289.8	2.1951E-010	6.04827E-011	2.80892E-012	3.4864E-009	-5.0254E-013	-7.90235E-013	7.53142E-010	
7712	21/08/2026	13:50:23:60	6290.61	2.19583E-010	6.04642E-011	2.79817E-012	3.48663E-009	-4.77885E-013	-7.82634E-013	7.52827E-010	
7713	21/08/2026	13:50:24:41	6291.42	2.19654E-010	6.04454E-011	2.81708E-012	3.48812E-009	-5.16998E-013	-7.9561E-013	7.52808E-010	
7714	21/08/2026	13:50:25:22	6292.23	2.1946E-010	6.04438E-011	2.79808E-012	3.48803E-009	-4.79554E-013	-7.98391E-013	7.52845E-010	
7715	21/08/2026	13:50:26:03	6293.04	2.19664E-010	6.04812E-011	2.8334E-012	3.48822E-009	-4.78071E-013	-8.19709E-013	7.52847E-010	
7716	21/08/2026	13:50:26:84	6293.85	2.19627E-010	6.04141E-011	2.8104E-012	3.48783E-009	-5.17184E-013	-7.70956E-013	7.52994E-010	
7717	21/08/2026	13:50:27:64	6294.65	2.19571E-010	6.05272E-011	2.82486E-012	3.48775E-009	-4.8011E-013	-7.77259E-013	7.53086E-010	
7718	21/08/2026	13:50:28:45	6295.46	2.19646E-010	6.05216E-011	2.81244E-012	3.48812E-009	-4.96496E-013	-7.81893E-013	7.52901E-010	
7719	21/08/2026	13:50:29:25	6296.26	2.19442E-010	6.04794E-011	2.79632E-012	3.48775E-009	-4.88266E-013	-7.79112E-013	7.52994E-010	
7720	21/08/2026	13:50:30:05	6297.06	2.19608E-010	6.0479E-011	2.79034E-012	3.48632E-009	-4.87154E-013	-7.72068E-013	7.5279E-010	
7721	21/08/2026	13:50:30:86	6297.87	2.19516E-010	6.04883E-011	2.80828E-012	3.48738E-009	-5.20891E-013	-7.77629E-013	7.53012E-010	
7722	21/08/2026	13:50:31:67	6298.68	2.19701E-010	6.04753E-011	2.79224E-012	3.48812E-009	-4.89378E-013	-7.96352E-013	7.52864E-010	
7723	21/08/2026	13:50:32:48	6299.49	2.19474E-010	6.04493E-011	2.77444E-012	3.48756E-009	-4.77932E-013	-8.10255E-013	7.53012E-010	
7724	21/08/2026	13:50:33:29	6300.3	2.19553E-010	6.04938E-011	2.84562E-012	3.48812E-009	-4.58792E-013	-8.21562E-013	7.52923E-010	
7725	21/08/2026	13:50:34:10	6301.11	2.19664E-010	6.04869E-011	2.83283E-012	3.48775E-009	-4.70834E-013	-7.99318E-013	7.53031E-010	
7726	21/08/2026	13:50:34:91	6301.92	2.19553E-010	6.04512E-011	2.81187E-012	3.48719E-009	-5.13291E-013	-7.74849E-013	7.52864E-010	
7727	21/08/2026	13:50:35:72	6302.73	2.19664E-010	6.04819E-011	2.82542E-012	3.48719E-009	-4.99574E-013	-8.34353E-013	7.53272E-010	
7728	21/08/2026	13:50:36:52	6303.53	2.19608E-010	6.04951E-011	2.81848E-012	3.4864E-009	-5.04764E-013	-7.95796E-013	7.53661E-010	
7729	21/08/2026	13:50:37:32	6304.33	2.1938E-010	6.05161E-011	2.79854E-012	3.48621E-009	-4.64168E-013	-7.85044E-013	7.53319E-010	
7730	21/08/2026	13:50:38:13	6305.14	2.19553E-010	6.05314E-011	2.80002E-012	3.48756E-009	-4.83632E-013	-8.19523E-013	7.53179E-010	
7731	21/08/2026	13:50:38:94	6305.95	2.19516E-010	6.05476E-011	2.81244E-012	3.48658E-009	-4.67134E-013	-8.0803E-013	7.53309E-010	
7732	21/08/2026	13:50:39:75	6306.76	2.19497E-010	6.05012E-011	2.83019E-012	3.48756E-009	-4.45075E-013	-7.96908E-013	7.53198E-010	
7733	21/08/2026	13:50:40:55	6307.56	2.19608E-010	6.04808E-011	2.82913E-012	3.48676E-009	-4.80851E-013	-8.21006E-013	7.53235E-010	
7734	21/08/2026	13:50:41:36	6308.36	2.19701E-010	6.05272E-011	2.80725E-012	3.48785E-009	-5.09028E-013	-7.7522E-013	7.53086E-010	
7735	21/08/2026	13:50:42:16	6309.16	2.1972E-010	6.05161E-011	2.80503E-012	3.48738E-009	-4.78812E-013	-7.99688E-013	7.53216E-010	
7736	21/08/2026	13:50:42:97	6309.97	2.19664E-010	6.04994E-011	2.77296E-012	3.48756E-009	-4.5527E-013	-7.99318E-013	7.53179E-010	
7737	21/08/2026	13:50:43:78	6310.78	2.1962E-010	6.04907E-011	2.82773E-012	3.48719E-009	-4.56382E-013	-7.91347E-013	7.53253E-010	
7738	21/08/2026	13:50:44:59	6311.59	2.19646E-010	6.04677E-011	2.83005E-012	3.48934E-009	-4.78627E-013	-8.07845E-013	7.53309E-010	
7739	21/08/2026	13:50:45:40	6312.4	2.19571E-010	6.05179E-011	2.82301E-012	3.48775E-009	-4.83817E-013	-7.79669E-013	7.53327E-010	
7740	21/08/2026	13:50:46:20	6313.2	2.19664E-010	6.05086E-011	2.79669E-012	3.48767E-009	-4.9253E-013	-7.67805E-013	7.53235E-010	
7741	21/08/2026	13:50:47:01	6314.01	2.1972E-010	6.05124E-011	2.77833E-012	3.48775E-009	-4.68468E-013	-8.09884E-013	7.53253E-010	
7742	21/08/2026	13:50:47:82	6314.82	2.19664E-010	6.04716E-011	2.78686E-012	3.48858E-009	-4.81963E-013	-8.01913E-013	7.5329E-010	
7743	21/08/2026	13:50:48:63	6315.63	2.19738E-010	6.04846E-011	2.81467E-012	3.4883E-009	-4.6046E-013	-7.96722E-013	7.53494E-010	
7744	21/08/2026	13:50:49:44	6316.44	2.19691E-010	6.04888E-011	2.79224E-012	3.48793E-009	-4.78997E-013	-7.75034E-013	7.53476E-010	
7745	21/08/2026	13:50:50:25	6317.25	2.19812E-010	6.05272E-011	2.83132E-012	3.4883E-009	-4.56568E-013	-7.83932E-013	7.5329E-010	
7746	21/08/2026	13:50:51:06	6318.06	2.19812E-010	6.05402E-011	2.82169E-012	3.48849E-009	-4.72695E-013	-7.41482E-013	7.53568E-010	
7747	21/08/2026	13:50:51:87	6318.87	2.19521E-010	6.05476E-011	2.81485E-012	3.48793E-009	-4.47855E-013	-7.58166E-013	7.53902E-010	
7748	21/08/2026	13:50:52:68	6319.68	2.19627E-010	6.05551E-011	2.81281E-012	3.48785E-009	-4.93642E-013	-7.78927E-013	7.53791E-010	
7749	21/08/2026	13:50:53:48	6320.48	2.19497E-010	6.0553E-011	2.76276E-012	3.48793E-009	-4.91603E-013	-8.0043E-013	7.53587E-010	
7750	21/08/2026	13:50:54:29	6321.29	2.1971E-010	6.0502E-011	2.79487E-012	3.48876E-009	-4.9012E-013	-8.3287E-013	7.53659E-010	
7751	21/08/2026	13:50:55:09	6322.09	2.19608E-010	6.05198E-011	2.813E-012	3.48793E-009	-4.86783E-013	-8.07289E-013	7.53587E-010	
7752	21/08/2026	13:50:55:90	6322.9	2.19738E-010	6.0505E-011	2.79984E-012	3.48867E-009	-4.75846E-013	-7.79113E-013	7.53587E-010	
7753	21/08/2026	13:50:56:70	6323.7	2.19775E-010	6.05142E-011	2.80186E-012	3.48886E-009	-4.84559E-013	-8.01357E-013	7.53476E-010	
7754	21/08/2026	13:50:57:50	6324.5	2.19608E-010	6.04975E-011	2.80151E-012	3.48839E-009	-4.71768E-013	-8.0525E-013	7.53605E-010	
7755	21/08/2026	13:50:58:31	6325.31	2.19701E-010	6.05569E-011	2.82338E-012	3.48934E-009	-4.86783E-013	-7.78371E-013	7.53772E-010	
7756	21/08/2026	13:50:59:12	6326.12	2.1972E-010	6.05439E-011	2.81281E-012	3.48867E-009	-4.51192E-013	-8.01728E-013	7.53828E-010	
7757	21/08/2026	13:50:59:92	6326.92	2.19794E-010	6.05587E-011	2.81355E-012	3.4883E-009	-4.76032E-013	-7.86898E-013	7.53867E-010	
7758	21/08/2026	13:51:00:73	6327.73	2.19738E-010	6.05216E-011	2.81504E-012	3.48858E-009	-4.54714E-013	-7.61317E-013	7.53809E-010	
7759	21/08/2026	13:51:01:54	6328.54	2.19794E-010	6.05661E-011	2.79168E-012	3.48793E-009	-4.66763E-013	-7.83932E-013	7.53568E-010	
7760	21/08/2026	13:51:02:35	6329.35	2.19701E-010	6.05902E-011	2.79223E-012	3.48867E-009	-5.00686E-013	-8.01913E-013	7.5368E-010	
7761	21/08/2026	13:51:03:15	6330.15	2.19757E-010	6.05383E-011	2.8198E-012	3.48793E-009	-4.8252E-013	-7.77259E-013	7.53605E-010	
7762	21/08/2026	13:51:03:95	6330.95	2.19646E-010	6.04883E-011	2.82131E-012	3.48793E-009	-4.91788E-013	-8.04323E-013	7.53605E-010	
7763	21/08/2026	13:51:04:75	6331.75	2.19608E-010	6.05661E-011	2.79817E-012	3.48719E-009	-4.77144E-013	-8.0284E-013	7.5392E-010	
7764	21/08/2026	13:51:05:55	6332.55	2.19664E-010	6.05832E-011	2.81355E-012	3.48701E-009	-4.70285E-013	-7.84118E-013	7.54125E-010	
7765	21/08/2026	13:51:06:36	6333.36	2.1972E-010	6.05832E-011	2.81393E-012	3.48701E-009	-4.96237E-013	-8.17855E-013	7.53905E-010	
7766	21/08/2026	13:51:07:16	6334.16	2.19571E-010	6.05209E-011	2.79789E-012	3.48719E-009	-4.93642E-013	-7.93386E-013	7.53659E-010	
7767	21/08/2026	13:51:07:97	6334.97	2.19701E-010	6.05272E-011	2.83524E-012	3.48849E-009	-4.8139E-013	-7.82264E-013	7.53716E-010	
7768	21/08/2026	13:51:08:77	6335.77	2.19684E-010	6.05828E-011	2.81848E-012	3.48738E-009	-4.88637E-013	-7.93813E-013	7.53565E-010	
7769	21/08/2026	13:51:09:58	6336.58	2.19812E-010	6.05788E-011	2.80224E-012	3.48979E-009	-4.75105E-013	-8.14148E-013	7.53605E-010	
7770	21/08/2026	13:51:10:38	6337.38	2.19831E-010	6.05436E-011	2.78834E-012	3.48777E-009	-4.68802E-013	-8.13035E-013	7.53605E-010	
7771	21/08/2026	13:51:11:19	6338.19	2.19812E-010	6.0553E-011	2.82282E-012	3.4896E-009	-4.99203E-013	-7.93572E-013	7.53772E-010	
7772	21/08/2026	13:51:12:00	6339	2.19775E-010	6.05142E-011	2.81022E-012	3.48979E-009	-4.76773E-013	-8.2564E-013	7.53883E-010	
7773	21/08/2026	13:51:12:81	6339.81	2.19874E-010	6.04982E-011	2.78649E-012	3.49095E-009	-4.81936E-013	-7.82078E-013	7.53791E-010	
7774	21/08/2026	13:51:13:61	6340.61	2.19998E-010	6.05476E-011	2.82207E-012	3.49145E-009	-4.89564E-013	-7.82078E-013	7.53698E-010	
7775	21/08/2026	13:51:14:41	6341.41	2.19812E-010	6.05476E-011	2.77806E-012	3.48896E-009	-4.89564E-013	-8.05991E-013	7.53943E-010	
7776	21/08/2026	13:51:15:21	6342.21	2.19683E-010	6.05828E-011	2.81485E-012	3.48858E-009	-4.64724E-013	-7.93571E-013	7.5405E-010	
7777	21/08/2026	13:51:16:02	6343.02	2.19831E-010	6.05476E-011	2.83079E-012	3.48886E-009	-4.76958E-013	-8.21006E-013	7.53999E-010	
7778	21/08/2026	13:51:16:82	6343.82	2.19738E-010	6.05272E-011	2.83673E-012	3.48731E-009	-4.40986E-013	-7.99133E-013	7.54113E-010	
7779	21/08/2026	13:51:17:63	6344.63	2.19757E-010	6.0587E-011	2.80224E-012	3.48867E-009	-4.84302E-013	-7.90791E-013	7.54273E-010	
7780	21/08/2026	13:51:18:42	6345.43	2.19701E-010	6.05624E-011	2.83397E-012	3.48942E-009	-4.66948E-013	-7.78186E-013	7.54125E-010	
7781	21/08/2026	13:51:19:23	6346.24	2.19664E-010	6.05439E-011	2.78909E-012	3.48839E-009	-4.57865E-013	-7.68361E-013	7.5418E-010	
7782	21/08/2026	13:51:20:04	6347.04	2.19831E-010	6.05351E-011	2.80577E-012	3.48785E-009	-4.69544E-013	-7.64283E-013	7.54069E-010	
7783	21/08/2026	13:51:20:84	6347.85	2.19998E-010	6.05383E-011	2.79038E-012	3.48894E-009	-4.777E-013	-7.92459E-013	7.53754E-010	
7784	21/08/2026	13:51:21:65	6348.66	2.1982E-010	6.05713E-011	2.79619E-012	3.48997E-009	-4.53046E-013	-7.70585E-013	7.53828E-010	
7785	21/08/2026	13:51:22:46	6349.47	2.19775E-010	6.05605E-011	2.80225E-012	3.48991E-009	-4.7288E-013	-7.98534E-013	7.53754E-010	
7786	21/08/2026	13:51:23:27	6350.28	2.19947E-010	6.05698E-011	2.79223E-012	3.49034E-009	-4.28391E-013	-7.94313E-013	7.53499E-010	
7787	21/08/2026	13:51:24:08	6351.09	2.19729E-010	6.0529E-011	2.78482E-012	3.49164E-009	-4.7288E-013	-7.9524E-013	7.5392E-010	
7788	21/08/2026	13:51:24:88	6351.89	2.19887E-010	6.04926E-011	2.77648E-012	3.48985E-009	-4.74363E-013	-7.62985E-013	7.53867E-010	
7789	21/08/2026	13:51:25:69	6352.7	2.19905E-010	6.0555E-011	2.79557E-012	3.48923E-009	-4.90676E-013	-7.7281E-013	7.54013E-010	
7790	21/08/2026	13:51:26:49	6353.5	2.19812E-010	6.05733E-011	2.78593E-012	3.48997E-009	-4.80295E-013	-7.51492E-013	7.54339E-010	
7791	21/08/2026	13:51:27:30	6354.31	2.19757E-010	6.06305E-011	2.79714E-012	3.48967E-009	-5.16072E-013	-7.89308E-013	7.54347E-010	
7792	21/08/2026	13:51:28:10	6355.11	2.19775E-010	6.0553E-011	2.78204E-012	3.48956E-009	-4.88452E-013	-8.21748E-013	7.54318E-010	
7793	21/08/2026	13:51:28:91	6355.92	2.19812E-010	6.05813E-011	2.79835E-012	3.48949E-009	-4.80666E-013	-7.87825E-013	7.54124E-010	
7794	21/08/2026	13:51:29:71	6356.72	2.20035E-010	6.05476E-011	2.80966E-012	3.48904E-009	-4.85031E-013	-8.35199E-013	7.53999E-010	
7795	21/08/2026	13:51:30:52	6357.53	2.19831E-010	6.05383E-011	2.80429E-012	3.49063E-009	-4.77329E-013	-7.80039E-013	7.54013E-010	
